Date,Track,Race Name,Race,Market,Selection,Number,Horse,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value,,
10/02/2024,Tumut,R2 1000m Hcap,2,224591790,1542253,3,Into The Fire,7.02,0,8.23,0,4.5,0.02094346,,
10/02/2024,Tumut,R2 1000m Hcap,2,224591790,2756996,5,Miller Time,7.44,0,9,0,3.7,0.023297491,,
10/02/2024,Tumut,R2 1000m Hcap,2,224591790,27702201,4,Fantini,13.15,0,21,0,8.7,0.02842658,,
10/02/2024,Tumut,R2 1000m Hcap,2,224591790,41831863,6,Crimosa,13.14,0,20,0,7.8,0.026103501,,
10/02/2024,Tumut,R2 1000m Hcap,2,224591790,41843760,2,Mojo Music,3.08,0,3.35,1,1.89,0.026167862,,
10/02/2024,Tumut,R2 1000m Hcap,2,224591790,62135230,7,Malabar Queen,32.14,0,75,0,27.99,0.017780543,,
10/02/2024,Tumut,R3 1000m Mdn,3,224591795,53447597,2,Schiller Salute,2.79,1,1.67,1,1.11,-0.240379456,,
10/02/2024,Tumut,R3 1000m Mdn,3,224591795,63401970,6,Chihuahua,5.23,0,5.2,0,1.31,-0.001103103,,
10/02/2024,Tumut,R3 1000m Mdn,3,224591795,64796006,1,Crisis Free,35.05,0,74.88,0,8.4,0.01517597,,
10/02/2024,Tumut,R3 1000m Mdn,3,224591795,65823077,4,Sonic Cry,27.16,0,34,0,4.55,0.007407087,,
10/02/2024,Tumut,R3 1000m Mdn,3,224591795,65823078,5,Sworntomymission,3.33,0,9.98,1,1.88,0.200099899,,
10/02/2024,Tumut,R3 1000m Mdn,3,224591795,65823081,10,Pure Water,13.27,0,37.05,0,5.2,0.048367397,,
10/02/2024,Tumut,R3 1000m Mdn,3,224591795,65823083,12,Make Public,108.32,0,95,1,7,-0.00129441,,
10/02/2024,Tumut,R4 1600m Hcap,4,224591800,22279594,2,Jahbath,9.69,0,15.98,0,4.36,0.040620952,,
10/02/2024,Tumut,R4 1600m Hcap,4,224591800,290940,4,Taliano,18.19,0,20.17,0,4.96,0.005396679,,
10/02/2024,Tumut,R4 1600m Hcap,4,224591800,421829,10,Sledge,13.12,0,13.5,1,3.85,0.002145438,,
10/02/2024,Tumut,R4 1600m Hcap,4,224591800,4299984,3,Oodles,9.94,0,8,0,2.78,-0.024396378,,
10/02/2024,Tumut,R4 1600m Hcap,4,224591800,50903022,5,Dancing In The Sky,9.08,0,9.6,0,3.08,0.005965492,,
10/02/2024,Tumut,R4 1600m Hcap,4,224591800,5402059,1,Horace,13.97,0,19.5,0,5.7,0.02029991,,
10/02/2024,Tumut,R4 1600m Hcap,4,224591800,54867257,9,Showno,9.2,0,5.2,1,2.33,-0.08361204,,
10/02/2024,Tumut,R4 1600m Hcap,4,224591800,56644855,6,Black Messiah,21.69,0,26.58,0,4.8,0.008481923,,
10/02/2024,Tumut,R4 1600m Hcap,4,224591800,61894820,7,Dark Legacy,5.07,1,6.51,1,2.18,0.043628828,,
10/02/2024,Tumut,R4 1600m Hcap,4,224591800,63436067,8,Sorry Sunshine,7.62,0,9.16,0,2.63,0.02206329,,
10/02/2024,Tumut,R5 1400m Cup,5,224591805,12480742,1,Choice Harvest,10.99,0,16.78,0,3.6,0.031397055,,
10/02/2024,Tumut,R5 1400m Cup,5,224591805,27713700,7,Tough James,18.97,1,21.81,1,4.5,0.006864286,,
10/02/2024,Tumut,R5 1400m Cup,5,224591805,2814572,2,Daly Heads,3.2,0,3.92,1,1.83,0.057397959,,
10/02/2024,Tumut,R5 1400m Cup,5,224591805,41046081,9,Wild Buckeroo,80.13,0,207.34,0,25,0.007656724,,
10/02/2024,Tumut,R5 1400m Cup,5,224591805,41197761,6,Diamond Carat,12.51,0,19.04,0,4.2,0.027415043,,
10/02/2024,Tumut,R5 1400m Cup,5,224591805,42688635,4,Eamonns Memory,7.87,0,4.03,0,1.67,-0.121074155,,
10/02/2024,Tumut,R5 1400m Cup,5,224591805,51052543,3,Toronto Rain,6.98,0,10.5,0,2.42,0.04802838,,
10/02/2024,Tumut,R5 1400m Cup,5,224591805,55244152,5,Ferrari Girl,6.52,0,4.12,1,2,-0.089344213,,
10/02/2024,Tumut,R5 1400m Cup,5,224591805,56606399,8,Red Hill,36.29,0,68.53,0,10,0.012963651,,
10/02/2024,Tumut,R6 1200m Hcap,6,224591810,1068040,3,Amen Brother,7.06,0,7.06,0,2.96,0,,
10/02/2024,Tumut,R6 1200m Hcap,6,224591810,2050736,10,White Foot,6.03,0,5.45,1,2.09,-0.017648759,,
10/02/2024,Tumut,R6 1200m Hcap,6,224591810,21769958,2,Demilitarized,11.89,0,12,0,4.5,0.000770956,,
10/02/2024,Tumut,R6 1200m Hcap,6,224591810,26812116,12,Force Awakens,17.82,0,13.73,1,3.77,-0.016716489,,
10/02/2024,Tumut,R6 1200m Hcap,6,224591810,40586602,13,Rupicasso,10.04,0,17,0,3.55,0.040778064,,
10/02/2024,Tumut,R6 1200m Hcap,6,224591810,41110762,1,A Bit Racey,6.35,1,5.38,1,2.22,-0.028393291,,
10/02/2024,Tumut,R6 1200m Hcap,6,224591810,49738789,6,Pretty Extreme,10.36,0,17.96,0,4.3,0.040845809,,
10/02/2024,Tumut,R6 1200m Hcap,6,224591810,59495894,11,Lets Get Festive,18.51,0,22,0,5.1,0.008570306,,
10/02/2024,Tumut,R6 1200m Hcap,6,224591810,65823085,7,Shadesofmidnight,18.65,0,33.14,0,7.81,0.023444288,,
10/02/2024,Tumut,R6 1200m Hcap,6,224591810,65823086,9,Oplease,11,0,11.29,0,2.84,0.002335132,,
10/02/2024,Yarra Valley,R1 1200m Mdn,1,224591668,52436012,11,Sensical,1.69,0,1.43,1,1.06,-0.107584723,,
10/02/2024,Yarra Valley,R1 1200m Mdn,1,224591668,65823242,1,Wolf Club,4.63,0,5.79,1,1.33,0.04327115,,
10/02/2024,Yarra Valley,R1 1200m Mdn,1,224591668,65823244,3,Brazen Bon,24.13,1,21.56,1,2.63,-0.004940001,,
10/02/2024,Yarra Valley,R1 1200m Mdn,1,224591668,65823245,4,Norwegian Spirit,38.48,0,48.08,0,3.92,0.005188857,,
10/02/2024,Yarra Valley,R1 1200m Mdn,1,224591668,65823246,5,Weekend Lover,52.24,0,123.62,0,7.8,0.011053114,,
10/02/2024,Yarra Valley,R1 1200m Mdn,1,224591668,65823249,10,Miss Himalaya,63.15,0,230,0,10.5,0.011487487,,
10/02/2024,Yarra Valley,R1 1200m Mdn,1,224591668,65823250,12,Sommerregen,67.82,0,182.39,0,11,0.009262156,,
10/02/2024,Yarra Valley,R1 1200m Mdn,1,224591668,65823251,13,Auriel,13.3,0,33.46,0,2.82,0.045301538,,
10/02/2024,Yarra Valley,R2 1500m Mdn,2,224591675,2731392,7,Alletante,3.36,0,2.2,1,1.27,-0.156926407,,
10/02/2024,Yarra Valley,R2 1500m Mdn,2,224591675,56606124,8,Bring Calmness,43.45,0,189.01,0,29,0.017724234,,
10/02/2024,Yarra Valley,R2 1500m Mdn,2,224591675,64604014,11,Sheeza Tomcat,10.88,0,13.27,0,3.18,0.016553814,,
10/02/2024,Yarra Valley,R2 1500m Mdn,2,224591675,65823255,3,Trust Sylvester,98.51,0,70.77,1,11.17,-0.003979028,,
10/02/2024,Yarra Valley,R2 1500m Mdn,2,224591675,65823256,4,Bunkerdown,192.63,0,160,0,18.51,-0.001058701,,
10/02/2024,Yarra Valley,R2 1500m Mdn,2,224591675,65823257,5,Red Hot George,5.38,0,11,0,2.72,0.094964515,,
10/02/2024,Yarra Valley,R2 1500m Mdn,2,224591675,65823258,9,Big Kate,17.91,1,13.55,1,4.1,-0.017966009,,
10/02/2024,Yarra Valley,R2 1500m Mdn,2,224591675,65823259,10,Give Her A Medal,4.86,0,7.4,0,2.18,0.070626182,,
10/02/2024,Yarra Valley,R2 1500m Mdn,2,224591675,65823261,13,Kenrick Road,25.76,0,15.36,0,3.35,-0.026284291,,
10/02/2024,Yarra Valley,R2 1500m Mdn,2,224591675,65823263,15,Hava Craicin Time,49.59,0,67.38,0,11.38,0.005324157,,
10/02/2024,Yarra Valley,R2 1500m Mdn,2,224591675,749461,2,Son Of Grace,15.25,0,21,0,4.1,0.017954723,,
10/02/2024,Yarra Valley,R3 1950m Mdn,3,224591682,22212127,9,Dashingdaria,187.36,0,234.82,0,25,0.001078737,,
10/02/2024,Yarra Valley,R3 1950m Mdn,3,224591682,53946557,13,Eclair Starcia,181.63,0,912.29,0,95,0.004409556,,
10/02/2024,Yarra Valley,R3 1950m Mdn,3,224591682,5415813,5,Pure Power,2.75,0,2.5,1,1.27,-0.036363636,,
10/02/2024,Yarra Valley,R3 1950m Mdn,3,224591682,56407163,10,Outcaster,2.6,1,3.25,1,1.34,0.076923077,,
10/02/2024,Yarra Valley,R3 1950m Mdn,3,224591682,59649911,4,Munich Marble,15.32,0,15,0,2.9,-0.001392515,,
10/02/2024,Yarra Valley,R3 1950m Mdn,3,224591682,62394046,7,Romaji,28.84,0,34,0,5.42,0.005262299,,
10/02/2024,Yarra Valley,R3 1950m Mdn,3,224591682,65558686,12,Thanks Emmeline,12.68,0,7.17,1,1.88,-0.060605661,,
10/02/2024,Yarra Valley,R3 1950m Mdn,3,224591682,65823265,2,Alsonfire,22.66,0,28.13,0,5.03,0.008581391,,
10/02/2024,Yarra Valley,R3 1950m Mdn,3,224591682,65823266,3,Imprevisto,187.36,0,168.26,0,19.5,-0.000605865,,
10/02/2024,Yarra Valley,R3 1950m Mdn,3,224591682,65823267,8,Cable Falls,79.57,0,85.94,0,11.63,0.000931525,,
10/02/2024,Yarra Valley,R4 1950m Hcap,4,224591689,23953346,4,Mighty Oasis,9.52,0,23.11,0,5.08,0.061770706,,
10/02/2024,Yarra Valley,R4 1950m Hcap,4,224591689,28306714,8,Laybuy,30.63,0,139.81,0,16.5,0.025495167,,
10/02/2024,Yarra Valley,R4 1950m Hcap,4,224591689,35921876,9,Temleh,44.33,0,57.47,0,10.69,0.005157704,,
10/02/2024,Yarra Valley,R4 1950m Hcap,4,224591689,39520033,7,El Diez,26.18,0,33.96,0,6.76,0.008750689,,
10/02/2024,Yarra Valley,R4 1950m Hcap,4,224591689,42279697,2,Figo The Great,5.07,0,3.49,1,1.67,-0.089294293,,
10/02/2024,Yarra Valley,R4 1950m Hcap,4,224591689,42711022,5,Vadarchie,7.18,0,7.6,0,2.34,0.007696819,,
10/02/2024,Yarra Valley,R4 1950m Hcap,4,224591689,59723104,13,Stark Raving,31.32,0,15.69,0,3.9,-0.031806383,,
10/02/2024,Yarra Valley,R4 1950m Hcap,4,224591689,62177057,6,Wambeen,30.63,0,59.69,1,12,0.015894506,,
10/02/2024,Yarra Valley,R4 1950m Hcap,4,224591689,63363632,12,La Gioia,9.53,0,15.05,0,3.9,0.038486612,,
10/02/2024,Yarra Valley,R4 1950m Hcap,4,224591689,64161725,10,Indreamsyouremine,8.92,1,4.6,1,2.12,-0.105283681,,
10/02/2024,Yarra Valley,R4 1950m Hcap,4,224591689,65823268,1,Not a Problem,7.86,0,13.5,0,3.3,0.053152389,,
10/02/2024,Yarra Valley,R4 1950m Hcap,4,224591689,990267,3,Grand Illusion,17.8,0,50,0,8.82,0.036179775,,
10/02/2024,Yarra Valley,R5 1500m Hcap,5,224591696,1273161,12,Wolfe Tone,173.82,0,910.08,0,110,0.004654273,,
10/02/2024,Yarra Valley,R5 1500m Hcap,5,224591696,23181994,15,Hawkestone,37.65,0,65,0,11.5,0.01117581,,
10/02/2024,Yarra Valley,R5 1500m Hcap,5,224591696,26896194,3,Helavabel,18.47,0,23.93,0,5.57,0.012353302,,
10/02/2024,Yarra Valley,R5 1500m Hcap,5,224591696,27341792,9,Red Stiletto,7.15,0,6.4,0,2.19,-0.01638986,,
10/02/2024,Yarra Valley,R5 1500m Hcap,5,224591696,28499827,7,Dancing Duck,18.68,0,90,0,17,0.042422079,,
10/02/2024,Yarra Valley,R5 1500m Hcap,5,224591696,41119928,13,Five Ounce,35.31,0,55,0,9.6,0.010138771,,
10/02/2024,Yarra Valley,R5 1500m Hcap,5,224591696,41160085,14,Little Richie Turf,40.59,0,26.48,0,5.4,-0.01312774,,
10/02/2024,Yarra Valley,R5 1500m Hcap,5,224591696,43692527,6,Halcyon East,18.47,0,18,0,4.3,-0.001413704,,
10/02/2024,Yarra Valley,R5 1500m Hcap,5,224591696,47988828,1,Armalite,11.34,1,12.5,1,3.9,0.008183422,,
10/02/2024,Yarra Valley,R5 1500m Hcap,5,224591696,52176478,5,Triggerific,10.5,0,8.08,1,2.49,-0.028524281,,
10/02/2024,Yarra Valley,R5 1500m Hcap,5,224591696,53112449,11,Mississippi Maggie,8.75,0,9,0,2.83,0.003174603,,
10/02/2024,Yarra Valley,R5 1500m Hcap,5,224591696,57883636,2,Bunjil,3.17,0,2.89,1,1.56,-0.030563348,,
10/02/2024,Yarra Valley,R6 1000m Hcap,6,224591703,11266092,2,Borneo,10.68,0,14.17,0,3.39,0.023061329,,
10/02/2024,Yarra Valley,R6 1000m Hcap,6,224591703,42088554,6,Redneck Princess,7.5,0,6.02,1,2.06,-0.032779623,,
10/02/2024,Yarra Valley,R6 1000m Hcap,6,224591703,49268436,1,Cable Town,2.85,1,4.5,1,2.03,0.128654971,,
10/02/2024,Yarra Valley,R6 1000m Hcap,6,224591703,51636340,9,Dustin Dhahran,8.36,0,5.58,0,1.93,-0.059594245,,
10/02/2024,Yarra Valley,R6 1000m Hcap,6,224591703,52966304,12,Low Level Flying,90.82,0,130.03,0,27.55,0.003320258,,
10/02/2024,Yarra Valley,R6 1000m Hcap,6,224591703,55012920,10,Kadena,19.64,0,26.41,0,5.2,0.013052052,,
10/02/2024,Yarra Valley,R6 1000m Hcap,6,224591703,59453438,8,Squamanzer,13.82,0,10.79,0,3.09,-0.020319506,,
10/02/2024,Yarra Valley,R6 1000m Hcap,6,224591703,6395499,11,Sleeping Tiger,9.35,0,6.58,1,2.28,-0.045023812,,
10/02/2024,Yarra Valley,R6 1000m Hcap,6,224591703,65823273,7,Mr Time,16.29,0,34,0,6.2,0.031975589,,
10/02/2024,Yarra Valley,R7 1200m Hcap,7,224591710,3053821,2,Roaring Success,10.73,0,19.12,0,3.95,0.04089539,,
10/02/2024,Yarra Valley,R7 1200m Hcap,7,224591710,42162316,12,Springlodge,162.72,0,260.63,0,36,0.002308669,,
10/02/2024,Yarra Valley,R7 1200m Hcap,7,224591710,45566198,11,Gem Edition,92.68,0,200,0,29,0.005789814,,
10/02/2024,Yarra Valley,R7 1200m Hcap,7,224591710,45787612,4,Happy Family,21.67,0,21,0,4.64,-0.001472301,,
10/02/2024,Yarra Valley,R7 1200m Hcap,7,224591710,51149382,3,Bromeo,6.83,0,6.15,1,2.06,-0.016188742,,
10/02/2024,Yarra Valley,R7 1200m Hcap,7,224591710,56053699,6,Albanian Star,2.98,0,2.41,1,1.38,-0.07936729,,
10/02/2024,Yarra Valley,R7 1200m Hcap,7,224591710,56357532,8,Cafe Mocha,16.82,0,14.99,0,3.3,-0.007258109,,
10/02/2024,Yarra Valley,R7 1200m Hcap,7,224591710,57450745,10,Founex,34.91,0,30.95,0,7,-0.00366509,,
10/02/2024,Yarra Valley,R7 1200m Hcap,7,224591710,61895992,13,Fontaine Del Rosso,162.72,0,320,0,60,0.003020526,,
10/02/2024,Yarra Valley,R7 1200m Hcap,7,224591710,64122377,5,Niki Frisk,162.72,0,168.19,0,24,0.000199869,,
10/02/2024,Yarra Valley,R7 1200m Hcap,7,224591710,64206385,7,Extreme Ally,6.32,1,8.5,1,2.39,0.040580789,,
10/02/2024,Yarra Valley,R7 1200m Hcap,7,224591710,64604004,1,Irresistible Sir,9.69,0,12.15,0,3.25,0.020894648,,
11/02/2024,Ararat,R1 2200m Mdn,1,224626218,3564330,8,Tarrayoukyan,8.74,0,8.8,0,2.19,0.000780112,,
11/02/2024,Ararat,R1 2200m Mdn,1,224626218,47413919,3,Parsonage Lane,84.5,0,134.66,0,13.5,0.004408209,,
11/02/2024,Ararat,R1 2200m Mdn,1,224626218,56053708,11,Phoenix Affair,88.77,0,176.3,0,18,0.005592917,,
11/02/2024,Ararat,R1 2200m Mdn,1,224626218,57113730,9,The Perazzi Weapon,8.25,0,10.5,0,2.44,0.025974026,,
11/02/2024,Ararat,R1 2200m Mdn,1,224626218,64162235,5,Sunny Times,5.31,0,6.43,1,1.7,0.032802922,,
11/02/2024,Ararat,R1 2200m Mdn,1,224626218,64738539,4,Smilex,28.76,0,79.91,0,11.5,0.022256436,,
11/02/2024,Ararat,R1 2200m Mdn,1,224626218,65823206,1,Custom Of The Sea,14.07,0,16,1,3.05,0.008573205,,
11/02/2024,Ararat,R1 2200m Mdn,1,224626218,65823207,6,War Songs,33.47,0,43.07,0,7.44,0.006659485,,
11/02/2024,Ararat,R1 2200m Mdn,1,224626218,65823208,7,Benny Chips In,178.23,0,387.14,0,48,0.003027683,,
11/02/2024,Ararat,R1 2200m Mdn,1,224626218,65823209,10,Whisky Moon,2.43,1,1.91,1,1.21,-0.112037576,,
11/02/2024,Ararat,R2 1100m Mdn,2,224626225,46345085,12,Villainesque,3.58,0,4.99,0,1.67,0.078928807,,
11/02/2024,Ararat,R2 1100m Mdn,2,224626225,5007996,6,Banana Split,24.56,1,32,1,7.42,0.009466612,,
11/02/2024,Ararat,R2 1100m Mdn,2,224626225,59187483,9,Crafty Goddess,26.96,0,18.52,0,4.6,-0.016903692,,
11/02/2024,Ararat,R2 1100m Mdn,2,224626225,65260470,5,Artis Gem,53.82,0,231.3,0,32,0.014257064,,
11/02/2024,Ararat,R2 1100m Mdn,2,224626225,65823210,2,Trev The Driller,5.05,0,7,0,2.4,0.055162659,,
11/02/2024,Ararat,R2 1100m Mdn,2,224626225,65823211,3,Whata Stretch,61.01,0,64.42,0,12,0.000867626,,
11/02/2024,Ararat,R2 1100m Mdn,2,224626225,65823212,4,Boltsaver,13.07,0,4.05,1,1.73,-0.170402486,,
11/02/2024,Ararat,R2 1100m Mdn,2,224626225,65823213,7,Bernay,15.47,0,51.24,0,8.88,0.045125238,,
11/02/2024,Ararat,R2 1100m Mdn,2,224626225,65823215,10,Gamadale Indi,37.51,0,120,0,24,0.018326224,,
11/02/2024,Ararat,R2 1100m Mdn,2,224626225,65823217,13,Crowned Deceiver,6.77,0,6.2,0,2.38,-0.013579835,,
11/02/2024,Ararat,R2 1100m Mdn,2,224626225,65823218,14,Flick Roll,10.59,0,9.2,1,2.82,-0.014266946,,
11/02/2024,Ararat,R3 1300m Mdn,3,224626232,2558398,4,Majestic Ruler,34.74,0,67,0,13,0.013859889,,
11/02/2024,Ararat,R3 1300m Mdn,3,224626232,3014265,2,Eight Under,38.43,0,19.53,0,5.2,-0.02518194,,
11/02/2024,Ararat,R3 1300m Mdn,3,224626232,63665529,10,Sizzano,30.53,0,19.98,0,4.8,-0.017295383,,
11/02/2024,Ararat,R3 1300m Mdn,3,224626232,65823219,1,Ahab,30.29,0,28.12,0,6.6,-0.002547682,,
11/02/2024,Ararat,R3 1300m Mdn,3,224626232,65823221,5,Matinee Lad,21.24,0,20.62,0,5.2,-0.001415626,,
11/02/2024,Ararat,R3 1300m Mdn,3,224626232,65823222,6,Winged,12.59,0,16.03,0,4.64,0.017045086,,
11/02/2024,Ararat,R3 1300m Mdn,3,224626232,65823223,7,Alisent,3.75,0,2.87,1,1.64,-0.081765389,,
11/02/2024,Ararat,R3 1300m Mdn,3,224626232,65823224,8,Dandino Belle,178.85,1,270,1,48,0.001887574,,
11/02/2024,Ararat,R3 1300m Mdn,3,224626232,65823226,11,Divine Miss Gee,8.5,0,11.82,0,3.5,0.03304469,,
11/02/2024,Ararat,R3 1300m Mdn,3,224626232,65823228,13,Oh So Vein,8.45,0,11.5,1,3.72,0.031386674,,
11/02/2024,Ararat,R3 1300m Mdn,3,224626232,65823229,14,Shiraz Shaboo,17.31,0,20.69,0,5.2,0.009437547,,
11/02/2024,Ararat,R3 1300m Mdn,3,224626232,65823231,16,Breakneck Stella,183.78,0,1000,0,190,0.004441288,,
11/02/2024,Ararat,R3 1300m Mdn,3,224626232,65823232,17,Finnish Girl,37.38,0,30,0,6.8,-0.006581059,,
11/02/2024,Ararat,R3 1300m Mdn,3,224626232,65823233,18,Qubella,6.46,0,6.83,0,2.22,0.008385877,,
11/02/2024,Ararat,R4 1600m Hcap,4,224626239,13443516,2,Rock The Joint,3.05,0,2.44,1,1.29,-0.081967213,,
11/02/2024,Ararat,R4 1600m Hcap,4,224626239,21098136,8,Mangione,16.3,0,19.43,1,4.35,0.009882889,,
11/02/2024,Ararat,R4 1600m Hcap,4,224626239,3512793,10,Treasure Chest,192.7,0,875.96,0,119.13,0.004047809,,
11/02/2024,Ararat,R4 1600m Hcap,4,224626239,40061975,4,Donation,12.16,0,6.28,0,2,-0.076998827,,
11/02/2024,Ararat,R4 1600m Hcap,4,224626239,42351132,9,Tavabeel,32.35,0,48,0,9,0.010078568,,
11/02/2024,Ararat,R4 1600m Hcap,4,224626239,52205250,6,Haather,11.55,0,12.37,0,2.92,0.005739343,,
11/02/2024,Ararat,R4 1600m Hcap,4,224626239,58601109,7,Luv The Bool,8.02,1,6.54,1,2.06,-0.028216919,,
11/02/2024,Ararat,R4 1600m Hcap,4,224626239,63122782,11,Ahtohallan,49.03,0,137.67,0,19.97,0.013131929,,
11/02/2024,Ararat,R4 1600m Hcap,4,224626239,63640571,3,Stand By Me Ned,4.87,0,9,0,2.34,0.094227698,,
11/02/2024,Ararat,R4 1600m Hcap,4,224626239,65823234,1,Murrumbidgee River,18.05,0,66.26,0,11.5,0.0403096,,
11/02/2024,Ararat,R5 1100m Hcap,5,224626246,13714072,7,Alassak,8.95,0,20.25,0,4.3,0.062349128,,
11/02/2024,Ararat,R5 1100m Hcap,5,224626246,26824588,2,My Boy Nick,12.29,0,5.8,0,1.85,-0.091046828,,
11/02/2024,Ararat,R5 1100m Hcap,5,224626246,42098176,10,Magestic Diva,21.09,0,36,0,6.1,0.019638059,,
11/02/2024,Ararat,R5 1100m Hcap,5,224626246,42268825,12,Arachnattack,178.72,0,887.09,0,110,0.004468063,,
11/02/2024,Ararat,R5 1100m Hcap,5,224626246,43652329,4,Zipitup,15.62,0,25,0,4.9,0.024020487,,
11/02/2024,Ararat,R5 1100m Hcap,5,224626246,46345105,6,Raging Monkey,41.69,0,28.68,0,5.7,-0.010880936,,
11/02/2024,Ararat,R5 1100m Hcap,5,224626246,50168105,3,Tararua,7.55,0,8.19,1,2.34,0.010350209,,
11/02/2024,Ararat,R5 1100m Hcap,5,224626246,51735744,9,Gold Logie,26.1,0,20,0,4.2,-0.011685824,,
11/02/2024,Ararat,R5 1100m Hcap,5,224626246,56126836,5,Korolev,63.8,0,195.94,0,30,0.010570378,,
11/02/2024,Ararat,R5 1100m Hcap,5,224626246,57305848,11,Dupie Doll,59.91,0,59.47,0,10.5,-0.000123497,,
11/02/2024,Ararat,R5 1100m Hcap,5,224626246,62633177,1,Hughie,2.23,1,2.14,1,1.26,-0.018859226,,
11/02/2024,Ararat,R5 1100m Hcap,5,224626246,62869148,8,Bingoesbang,69.49,0,58.86,1,9.16,-0.002598907,,
11/02/2024,Ararat,R6 2200m Hcap,6,224626253,28036342,8,Davelliom,16.72,0,26.84,0,4.4,0.022550788,,
11/02/2024,Ararat,R6 2200m Hcap,6,224626253,30113479,10,Rising Renown,25.86,0,152.55,1,13.5,0.032114532,,
11/02/2024,Ararat,R6 2200m Hcap,6,224626253,36612105,6,Get In The Queue,23.31,0,55.38,0,7.05,0.024842983,,
11/02/2024,Ararat,R6 2200m Hcap,6,224626253,39000257,2,Instigator,53.36,0,60,0,6.79,0.002073963,,
11/02/2024,Ararat,R6 2200m Hcap,6,224626253,50997958,1,Mr French,4.2,0,4.69,0,1.62,0.024875622,,
11/02/2024,Ararat,R6 2200m Hcap,6,224626253,52735334,3,Cheval Savant,2.57,0,2.31,1,1.22,-0.043795375,,
11/02/2024,Ararat,R6 2200m Hcap,6,224626253,65823235,5,Think N Fly,6.71,1,9.43,1,2.19,0.042986758,,
11/02/2024,Ararat,R6 2200m Hcap,6,224626253,65823237,9,Crosshill,15.74,0,6.45,0,1.98,-0.091506358,,
11/02/2024,Ararat,R7 1300m Hcap,7,224626260,39388555,5,Chelsea Toff,4.95,0,5.88,0,1.99,0.031952175,,
11/02/2024,Ararat,R7 1300m Hcap,7,224626260,40866333,11,High Delta,75.27,0,235.82,0,34.12,0.009044983,,
11/02/2024,Ararat,R7 1300m Hcap,7,224626260,43400189,4,Zoffany Street,53.95,0,101.08,0,20.06,0.008642527,,
11/02/2024,Ararat,R7 1300m Hcap,7,224626260,49807106,14,Limbering,23.36,0,9.26,1,2.81,-0.065183142,,
11/02/2024,Ararat,R7 1300m Hcap,7,224626260,50140981,1,Balabushka,5.92,0,5.79,0,2.32,-0.003792653,,
11/02/2024,Ararat,R7 1300m Hcap,7,224626260,56407179,10,Panagsama,36.8,0,55,0,12,0.008992095,,
11/02/2024,Ararat,R7 1300m Hcap,7,224626260,56905156,9,Bella Nights,8.84,0,13.5,0,3.7,0.039048098,,
11/02/2024,Ararat,R7 1300m Hcap,7,224626260,58918110,15,Fontaine Del Rosso,138.3,0,628.84,0,90,0.005640428,,
11/02/2024,Ararat,R7 1300m Hcap,7,224626260,65292502,2,Tizso Fab,6.36,1,8.56,1,2.87,0.040410274,,
11/02/2024,Ararat,R7 1300m Hcap,7,224626260,65823238,3,Yaki Ishi,7.61,0,4.9,0,2.02,-0.072675588,,
11/02/2024,Ararat,R7 1300m Hcap,7,224626260,65823240,13,Sir William Bruce,21.93,0,36.62,0,8.67,0.018292153,,
11/02/2024,Ararat,R7 1300m Hcap,7,224626260,9688124,8,Take the Prize,13.75,0,8.6,1,3.35,-0.043551797,,
11/02/2024,Bendigo,R1 1300m 2yo,1,224625230,1471421,5,Peru,17.68,1,14,1,5.24,-0.014867485,,
11/02/2024,Bendigo,R1 1300m 2yo,1,224625230,65823365,1,Four Ace,3.28,0,7,0,2.7,0.162020906,,
11/02/2024,Bendigo,R1 1300m 2yo,1,224625230,65823366,2,La Mer Bleue,29.38,0,51.7,0,14,0.0146944,,
11/02/2024,Bendigo,R1 1300m 2yo,1,224625230,65823367,3,Lario,2.17,0,2.05,1,1.35,-0.026975385,,
11/02/2024,Bendigo,R1 1300m 2yo,1,224625230,65823368,4,Oppa,26.06,0,24,0,7.2,-0.003293681,,
11/02/2024,Bendigo,R1 1300m 2yo,1,224625230,65823369,6,Vixenette,9.51,0,4.6,0,2.04,-0.112238833,,
11/02/2024,Bendigo,R2 1300m Mdn,2,224625237,54339804,1,Leica Trooper,28.94,0,70,0,10.5,0.020268536,,
11/02/2024,Bendigo,R2 1300m Mdn,2,224625237,63436360,2,Mutsuhito,29.92,0,34,0,5,0.004010695,,
11/02/2024,Bendigo,R2 1300m Mdn,2,224625237,65823370,5,Monsieur Dubai,59.4,0,32.98,0,5.52,-0.01348639,,
11/02/2024,Bendigo,R2 1300m Mdn,2,224625237,65823372,8,Wirewalker,19.37,0,45.11,0,7.4,0.029458192,,
11/02/2024,Bendigo,R2 1300m Mdn,2,224625237,65823373,9,Sea What I See,4.34,1,2.4,1,1.2,-0.18625192,,
11/02/2024,Bendigo,R2 1300m Mdn,2,224625237,65823374,10,Skywriter,2.68,0,3.96,1,1.47,0.120609076,,
11/02/2024,Bendigo,R2 1300m Mdn,2,224625237,65823375,11,Steal The Sun,9.02,0,6.17,1,1.78,-0.051209809,,
11/02/2024,Bendigo,R2 1300m Mdn,2,224625237,65823376,13,Mahsay,6.7,0,10.05,0,2.72,0.049751244,,
11/02/2024,Bendigo,R3 1600m Mdn,3,224625244,397006,1,Angus,179.45,0,634.22,0,115.03,0.003995843,,
