Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
18/06/2023,Harness,TAS,Hobart,Jamie Cockshutt,215270943,38936927,back,FALSE,Back 6. De Goey,De Goey,1,1.53,0.53,0.53,-1.00
18/06/2023,Harness,TAS,Hobart,Jamie Cockshutt,215270945,26069957,back,FALSE,Back 4. Arden Roanoke,Arden Roanoke,0,4.30,-1.00,-1.00,0.30
18/06/2023,Harness,TAS,Hobart,Jamie Cockshutt,215270945,23306630,back,FALSE,Back 3. Lorimer Lady,Lorimer Lady,0,24.00,-1.00,-1.00,0.04
18/06/2023,Harness,TAS,Hobart,Jamie Cockshutt,215270947,57080348,back,FALSE,Back 5. Iylac Pakaria,Iylac Pakaria,0,1.83,-1.00,-1.00,1.20
18/06/2023,Harness,TAS,Hobart,Jamie Cockshutt,215270949,27695325,back,FALSE,Back 5. Stepping Stones,Stepping Stones,1,4.71,3.71,3.71,-1.00
18/06/2023,Harness,TAS,Hobart,Jamie Cockshutt,215270951,36700199,back,FALSE,Back 3. Gordievsky Leis,Gordievsky Leis,0,2.98,-1.00,-1.00,0.50
18/06/2023,Harness,TAS,Hobart,Jamie Cockshutt,215270951,10927101,back,FALSE,Back 10. Proficient,Proficient,0,6.28,-1.00,-1.00,0.19
19/06/2023,Thoroughbred,VIC,Ballarat,Glenn Ingram,215270497,49332711,back,TRUE,Back 4. Great Ambition,Great Ambition,0,6.43,-1.00,-1.00,0.18
19/06/2023,Thoroughbred,VIC,Ballarat,Glenn Ingram,215270497,49332711,back,FALSE,Back 4. Great Ambition,Great Ambition,0,6.43,-1.00,-1.00,0.18
19/06/2023,Greyhounds,VIC,Ballarat,Michael Tye,215319405,4644547,back,FALSE,Back 3. Tom Tom,Tom Tom,0,8.06,-1.00,-1.00,0.14
19/06/2023,Greyhounds,VIC,Ballarat,Michael Tye,215319420,51737433,back,FALSE,Back 8. Andreas Ace,Andreas Ace,1,1.55,0.55,0.55,-1.00
19/06/2023,Greyhounds,VIC,Ballarat,Michael Tye,215319430,57264112,back,TRUE,Back 8. Mighty Water Boy,Mighty Water Boy,1,1.34,0.34,0.34,-1.00
